pokemon_id,pokemon,generation,location_name,games,location,levels,rate,rate_morning,rate_day,rate_night
98,krabby,1,Vermilion City,firered,good rod,5-15,20%,,,
98,krabby,1,Vermilion City,leafgreen,good rod,5-15,60%,,,
98,krabby,1,Vermilion City,leafgreen,super rod,15-35,44%,,,
98,krabby,1,Whirl Islands,gold|silver,cave,"22,24",50%,,,
98,krabby,1,Whirl Islands,crystal,cave,"22,24",,40%,40%,60%
98,krabby,1,Whirl Islands,gold|silver|crystal,old rod,10,15%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,good rod,20,55%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,super rod,40,40%,,,
98,krabby,1,Whirl Islands,gold|silver,cave,"23,25",50%,,,
98,krabby,1,Whirl Islands,crystal,cave,"23,25",,40%,40%,60%
98,krabby,1,Whirl Islands,gold|silver,cave,"23,25",50%,,,
98,krabby,1,Whirl Islands,crystal,cave,"24,26",,40%,40%,60%
98,krabby,1,Whirl Islands,gold|silver|crystal,old rod,10,15%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,good rod,20,55%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,super rod,40,40%,,,
98,krabby,1,Whirl Islands,gold|silver,cave,"24,26",50%,,,
98,krabby,1,Whirl Islands,crystal,cave,"25,27",,40%,40%,60%
98,krabby,1,Whirl Islands,gold|silver|crystal,old rod,10,15%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,good rod,20,55%,,,
98,krabby,1,Whirl Islands,gold|silver|crystal,super rod,40,40%,,,
99,kingler,1,Cerulean Cave,red|blue,super rod,23,25%,,,
99,kingler,1,Cerulean Cave,red|blue,super rod,23,25%,,,
99,kingler,1,Cerulean City,gold|silver,super rod,40,10%,,,
99,kingler,1,Cherrygrove City,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Cianwood City,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Johto Route 34,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Johto Route 40,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Kanto Route 10,yellow,super rod,25,10%,,,
99,kingler,1,Kanto Route 14,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Kanto Route 19,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Kanto Route 19,leafgreen,super rod,25-35,4%,,,
99,kingler,1,Kanto Route 20,leafgreen,super rod,25-35,4%,,,
99,kingler,1,Kanto Route 21,leafgreen,super rod,25-35,4%,,,
99,kingler,1,Kanto Route 23,red|blue,super rod,23,25%,,,
99,kingler,1,Kanto Route 25,yellow,super rod,"15, 25",30%,,,
99,kingler,1,Olivine City,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Pallet Town,leafgreen,super rod,25-35,4%,,,
99,kingler,1,Seafoam Islands,blue,cave,37,1%,,,
99,kingler,1,Seafoam Islands,yellow,cave,28,5%,,,
99,kingler,1,Seafoam Islands,yellow,cave,28,10%,,,
99,kingler,1,Seafoam Islands,blue,cave,39,4%,,,
99,kingler,1,Seafoam Islands,yellow,cave,30,10%,,,
99,kingler,1,Seafoam Islands,yellow,super rod,35,20%,,,
99,kingler,1,Seafoam Islands,yellow,cave,32,10%,,,
99,kingler,1,Seafoam Islands,yellow,super rod,35,20%,,,
99,kingler,1,Union Cave,gold|silver|crystal,super rod,40,10%,,,
99,kingler,1,Whirl Islands,gold|silver|crystal,super rod,40,20%,,,
99,kingler,1,Whirl Islands,gold|silver|crystal,super rod,40,20%,,,
99,kingler,1,Whirl Islands,gold|silver|crystal,super rod,40,20%,,,
100,voltorb,1,Kanto Power Plant,red|blue,grass,"21, 23",30%,,,
100,voltorb,1,Kanto Power Plant,yellow,grass,"33, 37",20%,,,
100,voltorb,1,Kanto Power Plant,firered|leafgreen,grass,"22, 25",30%,,,
100,voltorb,1,Kanto Route 10,red|blue,grass,"14, 16-17",40%,,,
100,voltorb,1,Kanto Route 10,gold|silver|crystal,grass,17,30%,,,
100,voltorb,1,Kanto Route 10,firered|leafgreen,grass,"14, 16-17",40%,,,
100,voltorb,1,New Mauville,ruby|sapphire|emerald,entrance,22-26,50%,,,
100,voltorb,1,New Mauville,ruby|sapphire|emerald,basement,22-26,49%,,,
100,voltorb,1,Olivine City,gold|silver|crystal,trade,The same as the traded Pokémon,One,,,
101,electrode,1,Cerulean Cave,red|blue,cave,52,10%,,,
101,electrode,1,Cerulean Cave,red|blue,cave,55,15%,,,
101,electrode,1,Cerulean Cave,firered|leafgreen,cave,58,5%,,,
101,electrode,1,Cerulean Cave,firered|leafgreen,cave,61,4%,,,
101,electrode,1,Cerulean Cave,firered|leafgreen,cave,64,4%,,,
101,electrode,1,Cinnabar Lab,red|blue,trade,The same as the traded Pokémon,One,,,
101,electrode,1,Cinnabar Lab,firered|leafgreen,trade,The same as the traded Pokémon,One,,,
101,electrode,1,New Mauville,ruby|sapphire|emerald,basement,26,1%,,,
102,exeggcute,1,Azalea Town,gold|silver,headbutt,10,10%,,,
102,exeggcute,1,Ilex Forest,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 29,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 30,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 31,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 32,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 34,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 34,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 35,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 35,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 36,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 36,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 37,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 37,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 39,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Johto Route 39,crystal,headbutt,10,20%,,,
102,exeggcute,1,Johto Route 43,crystal,headbutt,10,20%,,,
102,exeggcute,1,Kanto Route 26,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Kanto Route 26,crystal,headbutt,10,20%,,,
102,exeggcute,1,Kanto Route 27,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Kanto Route 27,crystal,headbutt,10,20%,,,
102,exeggcute,1,Kanto Safari Zone,red|blue,grass,24-25,20%,,,
102,exeggcute,1,Kanto Safari Zone,yellow,grass,24,15%,,,
102,exeggcute,1,Kanto Safari Zone,red|blue,grass,"23, 25",20%,,,
102,exeggcute,1,Kanto Safari Zone,yellow,grass,"22, 26",20%,,,
102,exeggcute,1,Kanto Safari Zone,red|blue,grass,"25, 27",20%,,,
102,exeggcute,1,Kanto Safari Zone,yellow,grass,20,15%,,,
102,exeggcute,1,Kanto Safari Zone,red|blue,grass,"24, 26",20%,,,
102,exeggcute,1,Kanto Safari Zone,yellow,grass,"22, 26",20%,,,
102,exeggcute,1,Kanto Safari Zone,firered|leafgreen,grass,24-25,20%,,,
102,exeggcute,1,Kanto Safari Zone,firered|leafgreen,grass,"23, 25",20%,,,
102,exeggcute,1,Kanto Safari Zone,firered|leafgreen,grass,"25, 27",20%,,,
102,exeggcute,1,Kanto Safari Zone,firered|leafgreen,grass,"25, 27",20%,,,
102,exeggcute,1,Lake of Rage,gold|silver,headbutt,10,15%,,,
102,exeggcute,1,Lake of Rage,crystal,headbutt,10,20%,,,
104,cubone,1,Kanto Safari Zone,yellow,grass,19,10%,,,
104,cubone,1,Kanto Safari Zone,yellow,grass,16,5%,,,
104,cubone,1,Kanto Safari Zone,yellow,grass,19,10%,,,
104,cubone,1,Pokémon Tower,red|blue,3f,"20, 22",9%,,,
104,cubone,1,Pokémon Tower,red|blue,4f,"20, 22",9%,,,
104,cubone,1,Pokémon Tower,red|blue,5f,"20, 22",9%,,,
104,cubone,1,Pokémon Tower,yellow,5f,20,5%,,,
104,cubone,1,Pokémon Tower,red|blue,6f,"22, 24",9%,,,
104,cubone,1,Pokémon Tower,yellow,6f,22,5%,,,
104,cubone,1,Pokémon Tower,red|blue,7f,"22, 24",10%,,,
104,cubone,1,Pokémon Tower,yellow,7f,24,5%,,,
104,cubone,1,Pokémon Tower,firered|leafgreen,3f,"15, 17",9%,,,
104,cubone,1,Pokémon Tower,firered|leafgreen,4f-5f,"15, 17",9%,,,
104,cubone,1,Pokémon Tower,firered|leafgreen,6f,"17, 19",9%,,,
104,cubone,1,Pokémon Tower,firered|leafgreen,7f,"17, 19",10%,,,
104,cubone,1,Rock Tunnel,gold|silver,cave,10-13,35%,,,
104,cubone,1,Rock Tunnel,crystal,cave,10,,30%,30%,0%
104,cubone,1,Rock Tunnel,gold|silver,cave,12,30%,,,
104,cubone,1,Rock Tunnel,crystal,cave,12,,30%,30%,0%
105,marowak,1,Cerulean Cave,red|blue,cave,52,10%,,,
105,marowak,1,Cerulean Cave,red|blue,cave,55,20%,,,
105,marowak,1,Kanto Route 10,crystal,grass,15,,5%,5%,0%
105,marowak,1,Kanto Route 9,crystal,grass,18,,5%,5%,0%
105,marowak,1,Kanto Safari Zone,yellow,grass,24,5%,,,
105,marowak,1,Kanto Safari Zone,yellow,grass,24,5%,,,
105,marowak,1,Rock Tunnel,crystal,cave,12,,5%,5%,0%
105,marowak,1,Rock Tunnel,gold|silver,cave,14,5%,,,
105,marowak,1,Rock Tunnel,crystal,cave,15,,5%,5%,0%
105,marowak,1,Victory Road (Kanto),red|blue,cave,43,1%,,,
105,marowak,1,Victory Road (Kanto),red|blue,cave,40,4%,,,
105,marowak,1,Victory Road (Kanto),firered|leafgreen,cave,"44, 46",5%,,,
105,marowak,1,Victory Road (Kanto),firered|leafgreen,cave,"46, 48",5%,,,
108,lickitung,1,Cerulean Cave,yellow,cave,"50, 55",5%,,,
108,lickitung,1,Johto Route 44,gold|silver,grass,"24,26",15%,,,
108,lickitung,1,Johto Route 44,crystal,grass,"22,24,26",,40%,40%,0%
108,lickitung,1,Kanto Route 18,red|blue,trade,Same as the traded Pokémon,One,,,
108,lickitung,1,Kanto Route 18,firered,trade,Same as the traded Pokémon,One,,,
108,lickitung,1,Kanto Route 18,leafgreen,trade,Same as the traded Pokémon,One,,,
109,koffing,1,Burned Tower,gold|silver,1f,"14,16",35%,,,
109,koffing,1,Burned Tower,crystal,1f,14,30%,,,
109,koffing,1,Burned Tower,gold|silver,b1f,"14,16",50%,,,
109,koffing,1,Burned Tower,crystal,b1f,"12,14,16",59%,,,
109,koffing,1,Fiery Path,ruby|emerald,cave,15-16,25%,,,
109,koffing,1,Fiery Path,sapphire,cave,14,2%,,,
109,koffing,1,Pokémon Mansion (Kanto),red,1f,"30, 32",40%,,,
109,koffing,1,Pokémon Mansion (Kanto),blue,1f,30,5%,,,
109,koffing,1,Pokémon Mansion (Kanto),red,2f,"30, 34",45%,,,
109,koffing,1,Pokémon Mansion (Kanto),blue,2f,30,5%,,,
109,koffing,1,Pokémon Mansion (Kanto),red,3f,"31, 35",35%,,,
109,koffing,1,Pokémon Mansion (Kanto),blue,3f,34,5%,,,
109,koffing,1,Pokémon Mansion (Kanto),red,b1f,"31, 33",50%,,,
109,koffing,1,Pokémon Mansion (Kanto),blue,b1f,35,5%,,,
109,koffing,1,Pokémon Mansion (Kanto),firered,1f-3f,"28, 30",30%,,,
109,koffing,1,Pokémon Mansion (Kanto),leafgreen,1f-3f,28,5%,,,
109,koffing,1,Pokémon Mansion (Kanto),firered,b1f,"28, 30",30%,,,
109,koffing,1,Pokémon Mansion (Kanto),leafgreen,b1f,28,5%,,,
110,weezing,1,Burned Tower,crystal,b1f,16,1%,,,
110,weezing,1,Pokémon Mansion (Kanto),red,1f,37,4%,,,
110,weezing,1,Pokémon Mansion (Kanto),blue,1f,39,1%,,,
110,weezing,1,Pokémon Mansion (Kanto),red,2f,39,4%,,,
110,weezing,1,Pokémon Mansion (Kanto),blue,2f,37,1%,,,
110,weezing,1,Pokémon Mansion (Kanto),red,3f,"38, 40",15%,,,
110,weezing,1,Pokémon Mansion (Kanto),blue,3f,42,1%,,,
110,weezing,1,Pokémon Mansion (Kanto),red,b1f,"40, 42",14%,,,
110,weezing,1,Pokémon Mansion (Kanto),blue,b1f,42,1%,,,
110,weezing,1,Pokémon Mansion (Kanto),firered,1f-3f,32,5%,,,
110,weezing,1,Pokémon Mansion (Kanto),firered,b1f,34,5%,,,
111,rhyhorn,1,Cerulean Cave,yellow,cave,50,10%,,,
111,rhyhorn,1,Cerulean Cave,yellow,cave,52,10%,,,
111,rhyhorn,1,Hoenn Safari Zone,ruby|sapphire|emerald,grass,"27, 29",30%,,,
111,rhyhorn,1,Kanto Safari Zone,red|blue,grass,25,20%,,,
111,rhyhorn,1,Kanto Safari Zone,yellow,grass,20,10%,,,
111,rhyhorn,1,Kanto Safari Zone,red|blue,grass,26,20%,,,
111,rhyhorn,1,Kanto Safari Zone,yellow,grass,25,10%,,,
111,rhyhorn,1,Kanto Safari Zone,firered|leafgreen,grass,25,20%,,,
111,rhyhorn,1,Kanto Safari Zone,firered|leafgreen,grass,26,20%,,,
111,rhyhorn,1,Victory Road (Kanto),gold|silver,cave,35,5%,,,
111,rhyhorn,1,Victory Road (Kanto),crystal,cave,32,,30%,30%,0%
112,rhydon,1,Blackthorn City,gold|silver,trade,The same as the traded Pokémon,One,,,
112,rhydon,1,Cerulean Cave,red|blue,cave,52,10%,,,
112,rhydon,1,Cerulean Cave,yellow,cave,"58, 60",5%,,,
112,rhydon,1,Cerulean Cave,red|blue,cave,55,20%,,,
112,rhydon,1,Cerulean Cave,yellow,cave,62,10%,,,
112,rhydon,1,Cinnabar Lab,yellow,trade,The same as the traded Pokémon,One,,,
112,rhydon,1,Victory Road (Kanto),crystal,cave,35,,5%,5%,0%
113,chansey,1,Cerulean Cave,red|blue,cave,56,5%,,,
113,chansey,1,Cerulean Cave,red|blue,cave,64,10%,,,
113,chansey,1,Cerulean Cave,yellow,cave,56,5%,,,
113,chansey,1,Kanto Route 13,gold|silver|crystal,grass,25,1%,,,
113,chansey,1,Kanto Route 14,gold|silver,grass,25,1%,,,
113,chansey,1,Kanto Route 14,crystal,grass,28,1%,,,
113,chansey,1,Kanto Route 15,gold|silver|crystal,grass,25,1%,,,
113,chansey,1,Kanto Safari Zone,red|blue,grass,23,1%,,,
113,chansey,1,Kanto Safari Zone,yellow,grass,7,1%,,,
113,chansey,1,Kanto Safari Zone,yellow,grass,21,4%,,,
113,chansey,1,Kanto Safari Zone,red|blue,grass,26,4%,,,
113,chansey,1,Kanto Safari Zone,firered|leafgreen,grass,23,1%,,,
113,chansey,1,Kanto Safari Zone,firered|leafgreen,grass,26,4%,,,
114,tangela,1,Cinnabar Lab,red|blue,trade,The same as the traded Pokémon,One,,,
114,tangela,1,Cinnabar Lab,firered|leafgreen,trade,The same as the traded Pokémon,One,,,
114,tangela,1,Johto Route 44,gold|silver|crystal,grass,23,30%,,,
114,tangela,1,Kanto Route 21,red|blue,grass,"28, 30, 32",10%,,,
114,tangela,1,Kanto Route 21,gold|silver,grass,"20,25,30,35",,95%,90%,95%
114,tangela,1,Kanto Route 21,crystal,grass,"30,35",,50%,50%,0%
114,tangela,1,Kanto Route 21,crystal,grass,"28,30,35",,0%,0%,60%
114,tangela,1,Kanto Route 21,firered|leafgreen,grass,17-28,100%,,,
114,tangela,1,Kanto Route 28,gold|silver|crystal,grass,39,30%,,,
114,tangela,1,Kanto Safari Zone,yellow,grass,22,4%,,,
114,tangela,1,Kanto Safari Zone,yellow,grass,27,1%,,,
114,tangela,1,Mt. Silver,gold|silver|crystal,grass,41,30%,,,
115,kangaskhan,1,Kanto Safari Zone,red|blue,grass,25,4%,,,
115,kangaskhan,1,Kanto Safari Zone,yellow,grass,"28, 33",15%,,,
115,kangaskhan,1,Kanto Safari Zone,red|blue,grass,28,1%,,,
115,kangaskhan,1,Kanto Safari Zone,firered|leafgreen,grass,25,4%,,,
115,kangaskhan,1,Kanto Safari Zone,firered|leafgreen,grass,28,1%,,,
115,kangaskhan,1,Rock Tunnel,gold|silver,cave,14,5%,,,
115,kangaskhan,1,Rock Tunnel,crystal,cave,15,,5%,5%,0%
116,horsea,1,Cerulean City,firered,good rod,5-15,60%,,,
116,horsea,1,Cerulean City,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Cerulean City,firered,super rod,15-35,84%,,,
116,horsea,1,Cinnabar Island,red|blue,super rod,15,25%,,,
116,horsea,1,Cinnabar Island,firered,good rod,5-15,60%,,,
116,horsea,1,Cinnabar Island,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Cinnabar Island,firered,super rod,15-25,40%,,,
116,horsea,1,Hoenn Route 132,ruby|sapphire|emerald,super rod,25-30,15%,,,
116,horsea,1,Hoenn Route 133,ruby|sapphire|emerald,super rod,25-30,15%,,,
116,horsea,1,Hoenn Route 134,ruby|sapphire|emerald,super rod,25-30,15%,,,
116,horsea,1,Kanto Route 10,yellow,super rod,10,20%,,,
116,horsea,1,Kanto Route 10,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 10,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 10,firered,super rod,15-35,84%,,,
116,horsea,1,Kanto Route 11,yellow,super rod,5,10%,,,
116,horsea,1,Kanto Route 11,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 11,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 11,firered,super rod,15-35,84%,,,
116,horsea,1,Kanto Route 12,yellow,super rod,"20, 25",70%,,,
116,horsea,1,Kanto Route 12,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 12,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 12,firered,super rod,15-35,84%,,,
116,horsea,1,Kanto Route 13,yellow,super rod,"15, 20",70%,,,
116,horsea,1,Kanto Route 13,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 13,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 13,firered,super rod,15-35,84%,,,
116,horsea,1,Kanto Route 19,red|blue,super rod,15,25%,,,
116,horsea,1,Kanto Route 19,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 19,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 19,firered,super rod,15-25,80%,,,
116,horsea,1,Kanto Route 20,red|blue,super rod,15,25%,,,
116,horsea,1,Kanto Route 20,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 20,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 20,firered,super rod,15-25,80%,,,
116,horsea,1,Kanto Route 21,red|blue,super rod,15,25%,,,
116,horsea,1,Kanto Route 21,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 21,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 21,firered,super rod,15-25,80%,,,
116,horsea,1,Kanto Route 24,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 24,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 24,firered,super rod,15-35,84%,,,
116,horsea,1,Kanto Route 4,firered,good rod,5-15,60%,,,
116,horsea,1,Kanto Route 4,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Kanto Route 4,firered,super rod,15-35,84%,,,
116,horsea,1,Pacifidlog Town,emerald,trade,The same as the traded Pokémon,One,,,
116,horsea,1,Pallet Town,firered,good rod,5-15,60%,,,
116,horsea,1,Pallet Town,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Pallet Town,firered,super rod,15-25,40%,,,
116,horsea,1,Seafoam Islands,red,cave,"28, 30",20%,,,
116,horsea,1,Seafoam Islands,red,cave,"30, 32",30%,,,
116,horsea,1,Seafoam Islands,red,cave,"28, 30",15%,,,
116,horsea,1,Seafoam Islands,red,cave,"29, 31",15%,,,
116,horsea,1,Seafoam Islands,red|blue,super rod,15,25%,,,
116,horsea,1,Seafoam Islands,red,cave,"31, 33",35%,,,
116,horsea,1,Seafoam Islands,red|blue,super rod,15,25%,,,
116,horsea,1,Seafoam Islands,firered,surfing,25-30,30%,,,
116,horsea,1,Seafoam Islands,firered,good rod,5-15,60%,,,
116,horsea,1,Seafoam Islands,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Seafoam Islands,firered,super rod,15-30,80%,,,
116,horsea,1,Seafoam Islands,firered,surfing,25-30,30%,,,
116,horsea,1,Seafoam Islands,firered,good rod,5-15,60%,,,
116,horsea,1,Seafoam Islands,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Seafoam Islands,firered,super rod,15-30,80%,,,
116,horsea,1,Vermilion City,yellow,super rod,5,10%,,,
116,horsea,1,Vermilion City,firered,good rod,5-15,60%,,,
116,horsea,1,Vermilion City,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Vermilion City,firered,super rod,15-35,44%,,,
116,horsea,1,Vermilion City,leafgreen,super rod,25-35,4%,,,
116,horsea,1,Vermilion City,firered,good rod,5-15,60%,,,
116,horsea,1,Vermilion City,leafgreen,good rod,5-15,20%,,,
116,horsea,1,Vermilion City,firered,super rod,15-35,44%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,surfing,15-19,30%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,good rod,20,10%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,super rod,40,30%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,surfing,15-24,90%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,good rod,20,10%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,super rod,40,30%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,surfing,20-24,60%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,good rod,20,10%,,,
116,horsea,1,Whirl Islands,gold|silver|crystal,super rod,40,30%,,,
117,seadra,1,Cerulean Cave,red|blue,super rod,23,25%,,,
117,seadra,1,Cerulean Cave,red|blue,super rod,23,25%,,,
117,seadra,1,Cinnabar Island,firered,super rod,25-35,4%,,,
117,seadra,1,Kanto Route 12,yellow,super rod,"25, 35",30%,,,
117,seadra,1,Kanto Route 13,yellow,super rod,20,10%,,,
117,seadra,1,Kanto Route 19,firered,super rod,25-35,4%,,,
117,seadra,1,Kanto Route 20,firered,super rod,25-35,4%,,,
117,seadra,1,Kanto Route 21,firered,super rod,25-35,4%,,,
117,seadra,1,Kanto Route 23,red|blue,super rod,23,25%,,,
117,seadra,1,Pallet Town,firered,super rod,25-35,4%,,,
117,seadra,1,Seafoam Islands,red,cave,37,1%,,,
117,seadra,1,Seafoam Islands,red,cave,39,4%,,,
117,seadra,1,Whirl Islands,gold|silver|crystal,super rod,40,10%,,,
117,seadra,1,Whirl Islands,gold|silver|crystal,super rod,40,10%,,,
117,seadra,1,Whirl Islands,gold|silver|crystal,surfing,20-24,10%,,,
117,seadra,1,Whirl Islands,gold|silver|crystal,super rod,40,10%,,,
118,goldeen,1,Cerulean Cave,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Cerulean Cave,yellow,super rod,25,40%,,,
118,goldeen,1,Cerulean Cave,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Cerulean Cave,yellow,super rod,30,40%,,,
118,goldeen,1,Cerulean Cave,firered|leafgreen,good rod,5-15,20%,,,
118,goldeen,1,Cerulean Cave,firered|leafgreen,good rod,5-15,20%,,,
118,goldeen,1,Cerulean City,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Cerulean City,red|blue,super rod,15,33%,,,
118,goldeen,1,Cerulean City,yellow,super rod,"25, 30",70%,,,
118,goldeen,1,Cerulean City,gold|silver,surfing,5-14,90%,,,
118,goldeen,1,Cinnabar Island,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Cinnabar Island,red|blue,super rod,15,25%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,old rod,10,15%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,good rod,20,65%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,super rod,40,70%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,old rod,10,15%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,good rod,20,65%,,,
118,goldeen,1,Dark Cave,gold|silver|crystal,super rod,40,70%,,,
118,goldeen,1,Fuchsia City,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Fuchsia City,red|blue,super rod,15,25%,,,
118,goldeen,1,Fuchsia City,firered|leafgreen,good rod,5-15,60%,,,
118,goldeen,1,Fuchsia City,firered|leafgreen,super rod,15-25,40%,,,
118,goldeen,1,Hoenn Route 102,emerald,surfing,20-30,1%,,,
118,goldeen,1,Hoenn Route 102,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Route 102,ruby|sapphire|emerald,good rod,10-30,20%,,,
118,goldeen,1,Hoenn Route 111,emerald,surfing,20-30,1%,,,
118,goldeen,1,Hoenn Route 111,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Route 111,ruby|sapphire|emerald,good rod,10-30,20%,,,
118,goldeen,1,Hoenn Route 114,emerald,surfing,20-30,1%,,,
118,goldeen,1,Hoenn Route 114,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Route 114,ruby|sapphire|emerald,good rod,10-30,20%,,,
118,goldeen,1,Hoenn Route 117,emerald,surfing,20-30,1%,,,
118,goldeen,1,Hoenn Route 117,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Route 117,ruby|sapphire|emerald,good rod,10-30,20%,,,
118,goldeen,1,Hoenn Route 120,emerald,surfing,20-30,1%,,,
118,goldeen,1,Hoenn Route 120,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Route 120,ruby|sapphire|emerald,good rod,10-30,20%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,good rod,10-30,40%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,super rod,25-35,80%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,old rod,5-10,30%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,good rod,10-30,40%,,,
118,goldeen,1,Hoenn Safari Zone,ruby|sapphire|emerald,super rod,25-35,80%,,,
118,goldeen,1,Hoenn Safari Zone,emerald,old rod,25-30,30%,,,
118,goldeen,1,Hoenn Safari Zone,emerald,good rod,25-30,20%,,,
118,goldeen,1,Hoenn Safari Zone,emerald,super rod,25-30,40%,,,
118,goldeen,1,Indigo Plateau,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Johto Route 42,gold|silver|crystal,surfing,15-24,90%,,,
118,goldeen,1,Johto Route 42,gold|silver|crystal,old rod,10,15%,,,
118,goldeen,1,Johto Route 42,gold|silver|crystal,good rod,20,65%,,,
118,goldeen,1,Johto Route 42,gold|silver|crystal,super rod,40,70%,,,
118,goldeen,1,Kanto Route 10,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Kanto Route 10,gold|silver|crystal,surfing,10-19,90%,,,
118,goldeen,1,Kanto Route 10,gold|silver|crystal,old rod,10,15%,,,
118,goldeen,1,Kanto Route 10,gold|silver|crystal,good rod,20,65%,,,
118,goldeen,1,Kanto Route 10,gold|silver|crystal,super rod,40,70%,,,
118,goldeen,1,Kanto Route 11,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Kanto Route 12,red|blue|yellow,good rod,10,50%,,,
118,goldeen,1,Kanto Route 12,red|blue,super rod,15,25%,,,
